# YHDA_VERSION=0.7.1
# TEST_SERVICE=SFHM
# PLANT_TYPE=EDUEDT
# STEP_ID=LFSM_O_50_4
# STEP_NAME=Sınırlı frekans hassasiyet modu — yüksek frekans / 50,4 Hz
# TESIS_ADI=YHDA Örnek SFHM EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=20
# DROOP_PERCENT=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw;soc_pct;stored_energy_mwh;dc_power_mw
16.8.2026 09:05:53,6s;3737;50,399954;34,984529;55,000000;20;63,087775;126,175550;35,478884
16.8.2026 09:05:53,7s;3738;50,399779;35,008589;55,000000;20;63,087289;126,174578;35,410828
16.8.2026 09:05:53,8s;3739;50,399834;34,967718;55,000000;20;63,086803;126,173606;35,392888
16.8.2026 09:05:53,9s;3740;50,399945;34,952965;55,000000;20;63,086318;126,172635;35,387742
16.8.2026 09:05:54,0s;3741;50,399650;34,988526;55,000000;20;63,085832;126,171664;35,377977
16.8.2026 09:05:54,1s;3742;50,399462;35,061625;55,000000;20;63,085345;126,170690;35,492187
16.8.2026 09:05:54,2s;3743;50,400115;34,970033;55,000000;20;63,084859;126,169718;35,393979
16.8.2026 09:05:54,3s;3744;50,400137;34,984166;55,000000;20;63,084373;126,168746;35,436004
16.8.2026 09:05:54,4s;3745;50,400016;34,967027;55,000000;20;63,083888;126,167775;35,376583
16.8.2026 09:05:54,5s;3746;50,399642;35,011289;55,000000;20;63,083401;126,166803;35,421588
16.8.2026 09:05:54,6s;3747;50,399839;35,062044;55,000000;20;63,082914;126,165829;35,491503
16.8.2026 09:05:54,7s;3748;50,400268;34,981349;55,000000;20;63,082428;126,164857;35,381232
16.8.2026 09:05:54,8s;3749;50,400682;34,972048;55,000000;20;63,081943;126,163886;35,404709
16.8.2026 09:05:54,9s;3750;50,400107;35,019816;55,000000;20;63,081456;126,162913;35,491172
16.8.2026 09:05:55,0s;3751;50,400123;35,074541;55,000000;20;63,080969;126,161938;35,543283
16.8.2026 09:05:55,1s;3752;50,399800;34,995150;55,000000;20;63,080483;126,160966;35,394077
16.8.2026 09:05:55,2s;3753;50,400317;35,040020;55,000000;20;63,079997;126,159993;35,503218
16.8.2026 09:05:55,3s;3754;50,399339;34,999328;55,000000;20;63,079510;126,159021;35,458463
16.8.2026 09:05:55,4s;3755;50,400322;35,023950;55,000000;20;63,079024;126,158048;35,459767
16.8.2026 09:05:55,5s;3756;50,399295;34,903043;55,000000;20;63,078539;126,157078;35,353105
16.8.2026 09:05:55,6s;3757;50,400029;34,936653;55,000000;20;63,078054;126,156108;35,362884
16.8.2026 09:05:55,7s;3758;50,400098;34,975606;55,000000;20;63,077568;126,155136;35,399329
16.8.2026 09:05:55,8s;3759;50,400492;35,045664;55,000000;20;63,077081;126,154163;35,515157
16.8.2026 09:05:55,9s;3760;50,399746;34,991933;55,000000;20;63,076595;126,153191;35,340524
16.8.2026 09:05:56,0s;3761;50,400150;35,067124;55,000000;20;63,076108;126,152217;35,541955
16.8.2026 09:05:56,1s;3762;50,399808;35,025917;55,000000;20;63,075622;126,151244;35,489846
16.8.2026 09:05:56,2s;3763;50,400117;35,024017;55,000000;20;63,075135;126,150271;35,436536
16.8.2026 09:05:56,3s;3764;50,399831;35,072449;55,000000;20;63,074648;126,149297;35,454039
16.8.2026 09:05:56,4s;3765;50,400245;34,997916;55,000000;20;63,074162;126,148325;35,449989
16.8.2026 09:05:56,5s;3766;50,399939;34,982226;55,000000;20;63,073676;126,147353;35,399680
16.8.2026 09:05:56,6s;3767;50,400252;34,932213;55,000000;20;63,073191;126,146383;35,311219
16.8.2026 09:05:56,7s;3768;50,400146;35,014353;55,000000;20;63,072705;126,145410;35,393737
16.8.2026 09:05:56,8s;3769;50,399655;35,012916;55,000000;20;63,072219;126,144437;35,414688
16.8.2026 09:05:56,9s;3770;50,400219;35,013275;55,000000;20;63,071732;126,143465;35,419531
16.8.2026 09:05:57,0s;3771;50,400366;35,054879;55,000000;20;63,071245;126,142491;35,421424
16.8.2026 09:05:57,1s;3772;50,399580;35,013802;55,000000;20;63,070759;126,141518;35,428575
16.8.2026 09:05:57,2s;3773;50,400060;34,977445;55,000000;20;63,070273;126,140547;35,408113
16.8.2026 09:05:57,3s;3774;50,399968;34,879451;55,000000;20;63,069789;126,139578;35,269238
16.8.2026 09:05:57,4s;3775;50,399570;35,025990;55,000000;20;63,069302;126,138605;35,465768
16.8.2026 09:05:57,5s;3776;50,400084;35,063440;55,000000;20;63,068815;126,137631;35,499529
16.8.2026 09:05:57,6s;3777;50,400023;35,074801;55,000000;20;63,068328;126,136657;35,524872
16.8.2026 09:05:57,7s;3778;50,400180;35,065237;55,000000;20;63,067841;126,135683;35,520003
16.8.2026 09:05:57,8s;3779;50,399594;34,965466;55,000000;20;63,067356;126,134711;35,351657
16.8.2026 09:05:57,9s;3780;50,400105;35,048122;55,000000;20;63,066869;126,133738;35,523575
16.8.2026 09:05:58,0s;3781;50,400184;34,960709;55,000000;20;63,066383;126,132767;35,401055
16.8.2026 09:05:58,1s;3782;50,400107;34,928783;55,000000;20;63,065898;126,131796;35,342417
16.8.2026 09:05:58,2s;3783;50,399739;34,923246;55,000000;20;63,065413;126,130826;35,386033
16.8.2026 09:05:58,3s;3784;50,400443;34,950800;55,000000;20;63,064928;126,129855;35,309614
16.8.2026 09:05:58,4s;3785;50,399949;34,992655;55,000000;20;63,064442;126,128883;35,372732
16.8.2026 09:05:58,5s;3786;50,399671;35,037370;55,000000;20;63,063955;126,127910;35,482940
16.8.2026 09:05:58,6s;3787;50,399927;34,989983;55,000000;20;63,063469;126,126938;35,416923
16.8.2026 09:05:58,7s;3788;50,400037;34,974946;55,000000;20;63,062983;126,125967;35,403915
16.8.2026 09:05:58,8s;3789;50,399143;34,974971;55,000000;20;63,062498;126,124995;35,398262
16.8.2026 09:05:58,9s;3790;50,399203;34,948019;55,000000;20;63,062012;126,124024;35,324063
16.8.2026 09:05:59,0s;3791;50,399448;35,013030;55,000000;20;63,061526;126,123052;35,393654
16.8.2026 09:05:59,1s;3792;50,400243;34,923242;55,000000;20;63,061041;126,122082;35,363477
16.8.2026 09:05:59,2s;3793;50,399953;34,892830;55,000000;20;63,060556;126,121113;35,363931
16.8.2026 09:05:59,3s;3794;50,400219;35,045386;55,000000;20;63,060070;126,120139;35,469591
16.8.2026 09:05:59,4s;3795;50,400282;35,000890;55,000000;20;63,059583;126,119167;35,446618
16.8.2026 09:05:59,5s;3796;50,400292;34,979256;55,000000;20;63,059098;126,118195;35,422191
16.8.2026 09:05:59,6s;3797;50,400256;34,918049;55,000000;20;63,058613;126,117225;35,341878
16.8.2026 09:05:59,7s;3798;50,400149;34,996522;55,000000;20;63,058127;126,116253;35,413775
16.8.2026 09:05:59,8s;3799;50,399780;35,019186;55,000000;20;63,057640;126,115280;35,437992
16.8.2026 09:05:59,9s;3800;50,399865;34,964602;55,000000;20;63,057155;126,114309;35,369288
16.8.2026 09:06:00,0s;3801;50,400295;35,009453;55,000000;20;63,056668;126,113337;35,478655
16.8.2026 09:06:00,1s;3802;50,399950;34,982169;55,000000;20;63,056182;126,112365;35,419553
16.8.2026 09:06:00,2s;3803;50,400334;35,050100;55,000000;20;63,055696;126,111391;35,456210
16.8.2026 09:06:00,3s;3804;50,400212;34,955018;55,000000;20;63,055210;126,110420;35,393431
16.8.2026 09:06:00,4s;3805;50,399874;34,990395;55,000000;20;63,054724;126,109448;35,415372
16.8.2026 09:06:00,5s;3806;50,399903;35,007322;55,000000;20;63,054238;126,108476;35,425576
16.8.2026 09:06:00,6s;3807;50,399527;34,971644;55,000000;20;63,053752;126,107504;35,383521
16.8.2026 09:06:00,7s;3808;50,399503;34,988215;55,000000;20;63,053266;126,106533;35,414664
16.8.2026 09:06:00,8s;3809;50,399675;34,906025;55,000000;20;63,052781;126,105563;35,323726
16.8.2026 09:06:00,9s;3810;50,399611;35,017093;55,000000;20;63,052295;126,104590;35,428820
16.8.2026 09:06:01,0s;3811;50,400076;35,130881;55,000000;20;63,051807;126,103614;35,576059
16.8.2026 09:06:01,1s;3812;50,399926;35,059247;55,000000;20;63,051320;126,102641;35,479194
16.8.2026 09:06:01,2s;3813;50,400432;34,955803;55,000000;20;63,050835;126,101670;35,355546
16.8.2026 09:06:01,3s;3814;50,399686;35,049556;55,000000;20;63,050348;126,100696;35,502875
16.8.2026 09:06:01,4s;3815;50,399905;35,018499;55,000000;20;63,049862;126,099723;35,433983
16.8.2026 09:06:01,5s;3816;50,399731;35,010948;55,000000;20;63,049375;126,098751;35,390309
16.8.2026 09:06:01,6s;3817;50,400558;35,032475;55,000000;20;63,048889;126,097778;35,459571
16.8.2026 09:06:01,7s;3818;50,399862;35,009536;55,000000;20;63,048403;126,096805;35,418062
16.8.2026 09:06:01,8s;3819;50,400121;35,002421;55,000000;20;63,047916;126,095833;35,446176
16.8.2026 09:06:01,9s;3820;50,400104;35,053349;55,000000;20;63,047430;126,094859;35,425739
16.8.2026 09:06:02,0s;3821;50,400552;34,958437;55,000000;20;63,046944;126,093888;35,362132
16.8.2026 09:06:02,1s;3822;50,399282;35,037344;55,000000;20;63,046457;126,092915;35,536536
16.8.2026 09:06:02,2s;3823;50,400110;35,026641;55,000000;20;63,045971;126,091942;35,439299
16.8.2026 09:06:02,3s;3824;50,399733;34,903907;55,000000;20;63,045486;126,090972;35,412570
16.8.2026 09:06:02,4s;3825;50,399922;34,995191;55,000000;20;63,045000;126,090000;35,382534
16.8.2026 09:06:02,5s;3826;50,400069;35,008481;55,000000;20;63,044514;126,089028;35,420057
16.8.2026 09:06:02,6s;3827;50,400286;34,962149;55,000000;20;63,044028;126,088057;35,511063
16.8.2026 09:06:02,7s;3828;50,399788;34,927563;55,000000;20;63,043543;126,087086;35,406581
16.8.2026 09:06:02,8s;3829;50,400337;34,969741;55,000000;20;63,043057;126,086115;35,409250
16.8.2026 09:06:02,9s;3830;50,399772;34,987703;55,000000;20;63,042572;126,085143;35,401097
16.8.2026 09:06:03,0s;3831;50,399662;34,934724;55,000000;20;63,042086;126,084173;35,336923
16.8.2026 09:06:03,1s;3832;50,400293;35,008040;55,000000;20;63,041600;126,083200;35,374470
16.8.2026 09:06:03,2s;3833;50,399786;34,935182;55,000000;20;63,041115;126,082230;35,335586
16.8.2026 09:06:03,3s;3834;50,400032;34,987597;55,000000;20;63,040629;126,081258;35,464418
16.8.2026 09:06:03,4s;3835;50,400721;34,928886;55,000000;20;63,040144;126,080288;35,380405
16.8.2026 09:06:03,5s;3836;50,400187;35,054125;55,000000;20;63,039657;126,079314;35,433006
16.8.2026 09:06:03,6s;3837;50,400098;35,039349;55,000000;20;63,039170;126,078341;35,477764
16.8.2026 09:06:03,7s;3838;50,400610;34,968707;55,000000;20;63,038685;126,077369;35,409624
16.8.2026 09:06:03,8s;3839;50,400084;35,031436;55,000000;20;63,038198;126,076396;35,462330
16.8.2026 09:06:03,9s;3840;50,400208;34,984613;55,000000;20;63,037712;126,075424;35,372045
16.8.2026 09:06:04,0s;3841;50,399421;35,034198;55,000000;20;63,037226;126,074451;35,408107
16.8.2026 09:06:04,1s;3842;50,399852;35,096181;55,000000;20;63,036738;126,073476;35,463905
16.8.2026 09:06:04,2s;3843;50,399928;34,911769;55,000000;20;63,036253;126,072507;35,329692
16.8.2026 09:06:04,3s;3844;50,400778;35,037188;55,000000;20;63,035767;126,071533;35,479429
16.8.2026 09:06:04,4s;3845;50,399782;34,988762;55,000000;20;63,035281;126,070561;35,374068
16.8.2026 09:06:04,5s;3846;50,400408;34,996382;55,000000;20;63,034795;126,069589;35,409631
16.8.2026 09:06:04,6s;3847;50,399892;34,929364;55,000000;20;63,034309;126,068619;35,327560
16.8.2026 09:06:04,7s;3848;50,400050;34,953111;55,000000;20;63,033824;126,067648;35,337152
16.8.2026 09:06:04,8s;3849;50,400188;34,943106;55,000000;20;63,033339;126,066677;35,324770
16.8.2026 09:06:04,9s;3850;50,400094;35,035951;55,000000;20;63,032852;126,065704;35,472453
16.8.2026 09:06:05,0s;3851;50,400120;35,108076;55,000000;20;63,032364;126,064729;35,487429
16.8.2026 09:06:05,1s;3852;50,399964;35,036626;55,000000;20;63,031878;126,063756;35,455632
16.8.2026 09:06:05,2s;3853;50,400355;34,945901;55,000000;20;63,031393;126,062785;35,358846
16.8.2026 09:06:05,3s;3854;50,399487;34,980762;55,000000;20;63,030907;126,061813;35,353164
16.8.2026 09:06:05,4s;3855;50,400261;35,101291;55,000000;20;63,030419;126,060838;35,524338
16.8.2026 09:06:05,5s;3856;50,399966;35,061271;55,000000;20;63,029932;126,059864;35,470996
16.8.2026 09:06:05,6s;3857;50,400295;35,032999;55,000000;20;63,029446;126,058891;35,420346
16.8.2026 09:06:05,7s;3858;50,399672;35,040685;55,000000;20;63,028959;126,057918;35,402558
16.8.2026 09:06:05,8s;3859;50,400029;35,016894;55,000000;20;63,028473;126,056945;35,437905
16.8.2026 09:06:05,9s;3860;50,399514;35,010125;55,000000;20;63,027986;126,055973;35,481062
16.8.2026 09:06:06,0s;3861;50,399259;34,946329;55,000000;20;63,027501;126,055002;35,384678
16.8.2026 09:06:06,1s;3862;50,399430;34,956978;55,000000;20;63,027015;126,054031;35,369914
16.8.2026 09:06:06,2s;3863;50,399805;35,060624;55,000000;20;63,026529;126,053057;35,504671
16.8.2026 09:06:06,3s;3864;50,399961;34,961454;55,000000;20;63,026043;126,052086;35,413016
16.8.2026 09:06:06,4s;3865;50,399611;35,008737;55,000000;20;63,025557;126,051113;35,441394
16.8.2026 09:06:06,5s;3866;50,399729;34,909144;55,000000;20;63,025072;126,050144;35,350061
16.8.2026 09:06:06,6s;3867;50,399980;34,966738;55,000000;20;63,024586;126,049172;35,394232
16.8.2026 09:06:06,7s;3868;50,400533;35,025675;55,000000;20;63,024100;126,048199;35,470140
16.8.2026 09:06:06,8s;3869;50,399828;34,972728;55,000000;20;63,023614;126,047228;35,403208
16.8.2026 09:06:06,9s;3870;50,399952;35,085190;55,000000;20;63,023127;126,046253;35,494377
16.8.2026 09:06:07,0s;3871;50,399789;34,974200;55,000000;20;63,022641;126,045282;35,388315
16.8.2026 09:06:07,1s;3872;50,400358;35,013012;55,000000;20;63,022155;126,044309;35,452724
16.8.2026 09:06:07,2s;3873;50,400060;34,962198;55,000000;20;63,021669;126,043338;35,390722
16.8.2026 09:06:07,3s;3874;50,399713;35,025863;55,000000;20;63,021183;126,042365;35,438118
16.8.2026 09:06:07,4s;3875;50,400007;34,964298;55,000000;20;63,020697;126,041394;35,390347
16.8.2026 09:06:07,5s;3876;50,399908;35,136080;55,000000;20;63,020209;126,040418;35,566633
16.8.2026 09:06:07,6s;3877;50,399907;34,922831;55,000000;20;63,019724;126,039448;35,314446
16.8.2026 09:06:07,7s;3878;50,399609;34,928033;55,000000;20;63,019239;126,038478;35,303320
16.8.2026 09:06:07,8s;3879;50,399770;34,954679;55,000000;20;63,018753;126,037507;35,374450
16.8.2026 09:06:07,9s;3880;50,399591;35,087573;55,000000;20;63,018266;126,036532;35,522909
16.8.2026 09:06:08,0s;3881;50,399590;34,914714;55,000000;20;63,017781;126,035562;35,362145
16.8.2026 09:06:08,1s;3882;50,400399;34,980286;55,000000;20;63,017295;126,034591;35,431583
16.8.2026 09:06:08,2s;3883;50,400009;34,991903;55,000000;20;63,016809;126,033619;35,476596
16.8.2026 09:06:08,3s;3884;50,399956;35,000531;55,000000;20;63,016323;126,032646;35,397167
16.8.2026 09:06:08,4s;3885;50,399505;34,999509;55,000000;20;63,015837;126,031674;35,447703
16.8.2026 09:06:08,5s;3886;50,400099;34,934128;55,000000;20;63,015352;126,030704;35,356854
16.8.2026 09:06:08,6s;3887;50,399739;34,910776;55,000000;20;63,014867;126,029734;35,331587
16.8.2026 09:06:08,7s;3888;50,400041;34,902755;55,000000;20;63,014382;126,028764;35,360128
16.8.2026 09:06:08,8s;3889;50,399602;35,032891;55,000000;20;63,013896;126,027791;35,503887
16.8.2026 09:06:08,9s;3890;50,400136;34,991409;55,000000;20;63,013410;126,026819;35,441569
16.8.2026 09:06:09,0s;3891;50,399705;35,076895;55,000000;20;63,012922;126,025845;35,535824
16.8.2026 09:06:09,1s;3892;50,400383;34,959347;55,000000;20;63,012437;126,024874;35,373101
16.8.2026 09:06:09,2s;3893;50,399888;35,001620;55,000000;20;63,011951;126,023902;35,378521
16.8.2026 09:06:09,3s;3894;50,400182;34,836403;55,000000;20;63,011467;126,022934;35,288555
16.8.2026 09:06:09,4s;3895;50,399977;34,949801;55,000000;20;63,010982;126,021963;35,368827
16.8.2026 09:06:09,5s;3896;50,399875;34,976453;55,000000;20;63,010496;126,020992;35,406767
16.8.2026 09:06:09,6s;3897;50,400367;35,029962;55,000000;20;63,010009;126,020018;35,446834
16.8.2026 09:06:09,7s;3898;50,399998;35,023098;55,000000;20;63,009523;126,019046;35,425467
16.8.2026 09:06:09,8s;3899;50,399971;35,088190;55,000000;20;63,009035;126,018071;35,547233
16.8.2026 09:06:09,9s;3900;50,400175;34,999596;55,000000;20;63,008549;126,017099;35,421345
16.8.2026 09:06:10,0s;3901;50,399950;35,026705;55,000000;20;63,008063;126,016126;35,394462
16.8.2026 09:06:10,1s;3902;50,400095;35,061543;55,000000;20;63,007576;126,015152;35,467639
16.8.2026 09:06:10,2s;3903;50,400058;35,021494;55,000000;20;63,007089;126,014179;35,424321
16.8.2026 09:06:10,3s;3904;50,400172;35,000041;55,000000;20;63,006603;126,013207;35,447910
16.8.2026 09:06:10,4s;3905;50,400631;35,016610;55,000000;20;63,006117;126,012234;35,448123
16.8.2026 09:06:10,5s;3906;50,399725;34,924136;55,000000;20;63,005632;126,011264;35,334799
16.8.2026 09:06:10,6s;3907;50,399999;35,005523;55,000000;20;63,005146;126,010292;35,416004
16.8.2026 09:06:10,7s;3908;50,400263;35,002650;55,000000;20;63,004660;126,009319;35,442964
16.8.2026 09:06:10,8s;3909;50,399859;35,091181;55,000000;20;63,004172;126,008345;35,492634
16.8.2026 09:06:10,9s;3910;50,400080;34,992412;55,000000;20;63,003686;126,007373;35,358580
16.8.2026 09:06:11,0s;3911;50,399987;35,016431;55,000000;20;63,003200;126,006400;35,462354
16.8.2026 09:06:11,1s;3912;50,399626;35,026779;55,000000;20;63,002713;126,005427;35,447365
16.8.2026 09:06:11,2s;3913;50,399874;35,044426;55,000000;20;63,002227;126,004453;35,476055
16.8.2026 09:06:11,3s;3914;50,400202;34,979624;55,000000;20;63,001741;126,003482;35,437691
16.8.2026 09:06:11,4s;3915;50,400068;34,970273;55,000000;20;63,001255;126,002510;35,387461
16.8.2026 09:06:11,5s;3916;50,400115;35,021364;55,000000;20;63,000769;126,001538;35,467815
16.8.2026 09:06:11,6s;3917;50,400227;34,989893;55,000000;20;63,000283;126,000566;35,433844
16.8.2026 09:06:11,7s;3918;50,399653;34,951808;55,000000;20;62,999797;125,999595;35,395085
16.8.2026 09:06:11,8s;3919;50,400008;35,114459;55,000000;20;62,999310;125,998619;35,534516
16.8.2026 09:06:11,9s;3920;50,400275;34,950372;55,000000;20;62,998824;125,997648;35,338516
16.8.2026 09:06:12,0s;3921;50,400368;34,938387;55,000000;20;62,998339;125,996678;35,393956
16.8.2026 09:06:12,1s;3922;50,399717;35,104673;55,000000;20;62,997851;125,995703;35,602730
16.8.2026 09:06:12,2s;3923;50,399950;34,967392;55,000000;20;62,997366;125,994732;35,372782
16.8.2026 09:06:12,3s;3924;50,399694;34,993429;55,000000;20;62,996880;125,993760;35,464232
16.8.2026 09:06:12,4s;3925;50,400114;35,015089;55,000000;20;62,996393;125,992787;35,406567
16.8.2026 09:06:12,5s;3926;50,399904;35,001507;55,000000;20;62,995907;125,991815;35,378477
16.8.2026 09:06:12,6s;3927;50,400074;34,961857;55,000000;20;62,995422;125,990843;35,380627
16.8.2026 09:06:12,7s;3928;50,400146;34,984428;55,000000;20;62,994936;125,989872;35,393713
16.8.2026 09:06:12,8s;3929;50,399922;35,010427;55,000000;20;62,994450;125,988899;35,393571
16.8.2026 09:06:12,9s;3930;50,399985;34,982762;55,000000;20;62,993964;125,987927;35,406778
16.8.2026 09:06:13,0s;3931;50,399744;35,017046;55,000000;20;62,993477;125,986955;35,481481
16.8.2026 09:06:13,1s;3932;50,400856;34,964003;55,000000;20;62,992992;125,985983;35,372770
16.8.2026 09:06:13,2s;3933;50,400015;34,946460;55,000000;20;62,992506;125,985013;35,337300
16.8.2026 09:06:13,3s;3934;50,400428;35,020387;55,000000;20;62,992020;125,984040;35,424986
16.8.2026 09:06:13,4s;3935;50,400019;35,042946;55,000000;20;62,991533;125,983067;35,452074
16.8.2026 09:06:13,5s;3936;50,400586;35,063504;55,000000;20;62,991046;125,982093;35,488800
16.8.2026 09:06:13,6s;3937;50,399622;35,021358;55,000000;20;62,990560;125,981120;35,421275
16.8.2026 09:06:13,7s;3938;50,399899;34,960099;55,000000;20;62,990074;125,980149;35,342237
16.8.2026 09:06:13,8s;3939;50,400227;35,045164;55,000000;20;62,989588;125,979175;35,462802
16.8.2026 09:06:13,9s;3940;50,400122;34,978267;55,000000;20;62,989102;125,978204;35,416836
16.8.2026 09:06:14,0s;3941;50,400042;35,040298;55,000000;20;62,988615;125,977230;35,440176
16.8.2026 09:06:14,1s;3942;50,400187;34,964756;55,000000;20;62,988129;125,976259;35,380661
16.8.2026 09:06:14,2s;3943;50,400172;34,976688;55,000000;20;62,987644;125,975287;35,415264
16.8.2026 09:06:14,3s;3944;50,399647;34,948647;55,000000;20;62,987158;125,974317;35,403051
16.8.2026 09:06:14,4s;3945;50,399752;34,969454;55,000000;20;62,986673;125,973345;35,390201
16.8.2026 09:06:14,5s;3946;50,400387;34,976222;55,000000;20;62,986187;125,972374;35,365013
16.8.2026 09:06:14,6s;3947;50,399794;35,061265;55,000000;20;62,985700;125,971400;35,535773
16.8.2026 09:06:14,7s;3948;50,400415;35,019216;55,000000;20;62,985213;125,970427;35,398657
16.8.2026 09:06:14,8s;3949;50,399939;35,084411;55,000000;20;62,984726;125,969452;35,492356
16.8.2026 09:06:14,9s;3950;50,399781;34,994370;55,000000;20;62,984240;125,968480;35,389168
16.8.2026 09:06:15,0s;3951;50,400581;34,963332;55,000000;20;62,983755;125,967509;35,371749
16.8.2026 09:06:15,1s;3952;50,400274;35,020872;55,000000;20;62,983268;125,966536;35,458228
16.8.2026 09:06:15,2s;3953;50,399731;35,014041;55,000000;20;62,982782;125,965564;35,422425
16.8.2026 09:06:15,3s;3954;50,399423;35,027120;55,000000;20;62,982295;125,964591;35,437444
16.8.2026 09:06:15,4s;3955;50,399911;35,026975;55,000000;20;62,981809;125,963618;35,473898
16.8.2026 09:06:15,5s;3956;50,400135;34,976881;55,000000;20;62,981323;125,962646;35,364585
16.8.2026 09:06:15,6s;3957;50,400226;35,028871;55,000000;20;62,980837;125,961673;35,414266
16.8.2026 09:06:15,7s;3958;50,400185;35,039757;55,000000;20;62,980350;125,960700;35,468697
16.8.2026 09:06:15,8s;3959;50,399441;34,978821;55,000000;20;62,979864;125,959728;35,412982
16.8.2026 09:06:15,9s;3960;50,400389;34,985408;55,000000;20;62,979378;125,958756;35,380501
16.8.2026 09:06:16,0s;3961;50,400157;35,097974;55,000000;20;62,978891;125,957781;35,503035
16.8.2026 09:06:16,1s;3962;50,399512;34,989663;55,000000;20;62,978405;125,956809;35,421969
16.8.2026 09:06:16,2s;3963;50,400342;35,016102;55,000000;20;62,977918;125,955837;35,419586
16.8.2026 09:06:16,3s;3964;50,399650;35,017391;55,000000;20;62,977432;125,954864;35,414617
16.8.2026 09:06:16,4s;3965;50,399841;35,071700;55,000000;20;62,976945;125,953890;35,541642
16.8.2026 09:06:16,5s;3966;50,400178;34,877904;55,000000;20;62,976461;125,952921;35,292111
16.8.2026 09:06:16,6s;3967;50,399480;35,062177;55,000000;20;62,975974;125,951947;35,474816
16.8.2026 09:06:16,7s;3968;50,399782;35,000024;55,000000;20;62,975487;125,950975;35,439347
16.8.2026 09:06:16,8s;3969;50,400324;34,967427;55,000000;20;62,975002;125,950004;35,418961
